420, -135.957977 -10.835861 0. -159.831146 -385.757355 -512.7229 138.159439 262.104126 14.152962 -81.461395 -16.430038 9.527908 113.332878 241.197556 408.287781 626.017517 210.591492 0. 203.169617 138.669342 361.0159 218.013336 46.116867 37.12825 -220.179459 -632.30603 -949.767273 -209.414307 -591.757019 -951.547729 49.986328 15.301758 0. 12.007812 -78.618164 -176.519531 18.595703 -93.185059 -209.322021 -22.04541 -89.935303 -13.112305 -16.966064 -144.149902 -282.467773;
421, -130.425186 -10.403305 0. -159.429413 -383.161255 -514.068359 138.622803 264.661621 65.376244 -86.280594 -17.085892 10.362885 108.590622 231.2211 395.782166 623.760376 210.676895 0. 203.481583 140.653946 358.983948 217.872238 51.352432 32.36174 -217.321518 -628.499084 -952.224487 -207.614441 -587.776611 -955.808899 47.001221 14.454102 0. 12.165771 -84.460693 -181.148193 16.742676 -109.635986 -282.925293 -19.557129 -89.392334 -12.302246 -15.249023 -153.287598 -274.257324;
422, -127.160095 -9.247925 0. -158.291687 -383.057739 -511.821625 139.795822 260.48291 117.546753 -86.776581 -16.554779 9.73185 108.134949 221.008087 369.963806 623.205994 210.786209 0. 204.460953 137.891922 357.5401 217.111465 54.695007 31.7621 -216.339111 -627.08429 -952.673523 -206.928345 -587.302429 -955.065247 44.626221 13.608887 0. 10.278564 -85.389404 -184.654297 16.939209 -127.940918 -344.404053 -17.304688 -88.924561 -14.905518 -14.311523 -159.722412 -255.776123;
423, -124.377197 -9.013954 0. -158.056396 -384.140167 -511.948883 140.028473 281.909119 201.647461 -89.09359 -17.357704 9.995438 105.841019 209.391602 332.251526 621.494934 210.894852 0. 204.737747 138.770828 358.796143 217.051956 54.633835 21.347565 -213.294006 -624.874878 -951.316956 -205.021179 -582.507507 -951.107239 40.204346 11.946289 0. 8.098389 -84.300049 -185.590576 15.793945 -149.579834 -393.227783 -17.331299 -82.159912 -13.531006 -12.975586 -171.730957 -231.98999;
424, -125.749214 -8.985397 0. -158.05098 -381.574524 -513.377808 140.0802 313.566589 290.864319 -88.268875 -15.902618 9.561478 106.664009 199.628738 292.731018 625.307495 210.933441 0. 204.720459 140.956085 356.741333 217.146423 62.005051 18.240768 -216.479004 -627.681763 -952.338501 -208.426117 -582.53656 -949.429077 36.887939 11.355713 0. 8.836914 -88.541748 -190.093262 13.874512 -157.578369 -409.939941 -15.808838 -82.559082 -13.892578 -10.776367 -183.146973 -208.128662;
425, -124.046249 -9.662712 0. -158.717712 -383.20813 -516.761902 139.392288 330.181183 372.476501 -91.296288 -21.493584 7.124245 103.666893 180.668518 246.771194 617.092468 211.057755 0. 204.30394 148.637741 362.171326 217.811539 75.33342 24.963211 -209.442932 -620.798035 -944.058228 -201.316956 -575.155823 -939.508789 24.434814 6.048828 0. 4.362305 -90.996094 -193.662598 7.735107 -167.986816 -418.103516 -13.939209 -82.534424 -16.038818 -10.64502 -191.094727 -182.084717;
426, -124.046249 -9.662712 0. -158.717712 -383.20813 -516.761902 139.392288 330.181183 372.476501 -91.296288 -21.493584 7.124245 103.666893 180.668518 246.771194 617.092468 211.057755 0. 204.30394 148.637741 362.171326 217.811539 75.33342 24.963211 -209.442932 -620.798035 -944.058228 -201.316956 -575.155823 -939.508789 24.434814 6.048828 0. 4.362305 -90.996094 -193.662598 7.735107 -167.986816 -418.103516 -13.939209 -82.534424 -16.038818 -10.64502 -191.094727 -182.084717;
427, -127.767143 -10.993004 0. -159.992859 -384.975281 -519.311035 138.006851 342.972687 440.517578 -90.050453 -25.356453 4.378082 104.898865 164.590103 204.0867 626.188904 211.063232 0. 203.326111 148.367188 360.530365 218.800354 82.483536 25.796997 -217.089981 -628.515503 -946.500732 -208.256683 -583.414124 -933.806274 13.542725 3.953125 0. 4.48877 -90.980469 -194.148193 3.41748 -164.749268 -400.646484 -6.321045 -79.160889 -16.003174 -4.115479 -188.269775 -158.399658;
428, -128.451843 -10.592949 0. -159.593842 -385.777374 -519.176941 138.407944 357.200043 497.109131 -87.910362 -17.982903 3.903961 106.966827 148.278183 168.868881 625.651245 211.083054 0. 203.564713 145.683945 358.894165 218.601395 96.76326 32.529129 -217.85495 -628.203552 -945.499817 -207.73555 -588.843506 -934.421814 14.634277 5.018066 0. 7.110352 -87.964844 -189.645508 2.925781 -167.885498 -380.103271 -1.772949 -75.838379 -14.191895 -2.473633 -178.932617 -134.977051;
429, -127.38652 -10.024788 0. -159.024429 -385.251343 -523.730408 138.974854 370.979126 541.189148 -88.002899 -6.071907 -0.623222 106.875656 130.970825 136.087234 623.64032 210.888504 0. 203.631882 146.182205 359.566223 218.145126 113.183807 47.989807 -217.209579 -624.514343 -949.40387 -207.376328 -593.408936 -935.157104 25.999023 9.991699 0. 13.20166 -83.825195 -177.302979 6.781738 -164.79541 -358.645508 0.22876 -77.333984 -13.708008 -2.507812 -171.245605 -110.965088;
430, -124.144211 -10.132011 0. -159.102386 -387.042084 -529.172119 138.838364 378.44165 577.269104 -91.194252 0.047043 -10.785828 103.682663 101.578781 107.738029 620.515381 210.992508 0. 203.671066 147.85582 361.141907 218.31398 126.629227 71.75769 -214.983856 -621.674561 -948.394226 -205.492905 -597.924255 -942.947205 28.307617 8.107422 0. 12.458252 -83.33667 -172.091797 3.756592 -156.693848 -330.606445 -5.304932 -74.958496 -17.748291 -9.503174 -162.710205 -92.073242;
431, -124.411674 -10.051674 0. -159.025726 -390.091492 -533.954407 138.922379 388.058868 605.211365 -90.637604 5.357948 -21.84079 104.201042 83.064697 0. 622.54126 211.007812 0. 203.731995 147.114014 360.950043 218.28363 144.06427 98.578568 -216.942047 -621.66626 -946.445557 -207.366302 -605.594971 0. 28.620117 8.387695 0. 12.883545 -80.262695 -166.454834 3.891846 -144.451416 -304.258545 -3.107422 -78.112061 -16.066895 -8.798096 -144.500488 0.;
432, -126.157066 -13.008659 0. -161.881561 -392.036072 -538.186707 135.864258 398.386383 633.144897 -94.67112 -5.018867 -35.29174 100.172333 60.993153 63.772537 626.464905 210.856262 0. 201.538879 144.513824 355.519226 220.173676 152.945709 126.150238 -220.325775 -625.127441 -951.382263 -210.809723 -614.023987 -959.24707 27.581299 7.865967 0. 11.349609 -74.64624 -167.620605 4.38208 -138.684082 -281.562988 -3.202393 -85.296631 -11.388672 -9.082275 -124.156006 -70.532959;
433, -131.403992 -13.462311 0. -162.342926 -392.944824 -545.017944 135.418304 398.182068 645.890808 -90.164757 -20.243408 -43.900963 104.54641 51.015419 56.37711 618.590759 210.778427 0. 201.164627 149.317642 356.040405 220.392227 169.498154 158.79213 -215.900269 -623.167603 -944.4198 -203.71402 -609.825256 -961.347229 27.859131 9.339355 0. 11.828613 -73.249756 -164.852539 6.850098 -124.650391 -247.951172 -1.97583 -88.906006 -12.12085 -6.532227 -105.678711 -60.186035;
434, -133.190598 -13.818344 0. -162.691315 -394.764008 -548.18042 135.054626 403.287628 659.134705 -89.069069 -52.433327 -32.957581 105.652161 54.120579 45.803314 620.838684 210.710571 0. 200.836273 152.556213 354.181274 220.584869 185.401611 187.650726 -218.192902 -623.130371 -962.518921 -205.619003 -615.661621 -964.865967 33.402344 10.458496 0. 12.771729 -70.887939 -166.101074 8.14502 -114.271729 -225.223145 -6.209717 -114.322021 15.703369 -9.465332 -94.370361 -51.185791;
435, -133.895813 -14.435257 0. -163.28685 -395.068359 -558.298096 134.416321 403.878204 665.894104 -89.789627 -101.522461 -37.338402 104.921631 61.763573 33.691162 621.282104 210.616119 0. 200.443756 147.068878 342.60614 220.788483 199.160461 220.256165 -219.442596 -620.772156 -961.520203 -206.527985 -620.213745 -968.627075 35.962402 11.541748 0. 11.273682 -68.187012 -162.631104 11.80957 -105.557617 -206.001465 -6.517334 -142.932617 17.52002 -9.542969 -81.354736 -46.743896;
436, -133.895813 -14.435257 0. -163.28685 -395.068359 -558.298096 134.416321 403.878204 665.894104 -89.789627 -101.522461 -37.338402 104.921631 61.763573 33.691162 621.282104 210.616119 0. 200.443756 147.068878 342.60614 220.788483 199.160461 220.256165 -219.442596 -620.772156 -961.520203 -206.527985 -620.213745 -968.627075 35.962402 11.541748 0. 11.273682 -68.187012 -162.631104 11.80957 -105.557617 -206.001465 -6.517334 -142.932617 17.52002 -9.542969 -81.354736 -46.743896;
437, -136.70369 -15.329018 0. -164.147217 -389.517334 -567.907104 133.489197 404.319763 670.128479 -88.704285 -137.950577 -69.976944 105.978989 63.881332 27.252872 614.19635 210.481674 0. 199.696671 150.353897 324.760803 221.266647 214.382004 262.295105 -213.753815 -601.883728 -948.550781 -200.449371 -616.085938 -964.850037 37.312744 12.774414 0. 12.060547 -63.005615 -159.213135 13.488037 -99.913818 -178.907227 -8.668213 -168.391357 6.523193 -8.317627 -70.482178 -45.343262;
438, -138.143066 -15.86879 0. -164.659546 -394.565491 -593.184753 132.921982 406.309235 673.122498 -88.262169 -167.662537 -107.801979 106.377457 58.553947 25.605968 614.967102 210.398651 0. 199.293365 149.112549 307.101501 221.503937 226.905579 306.014008 -215.493469 -593.442383 -924.85376 -201.387772 -617.810791 -963.524475 41.566162 13.518311 0. 11.828857 -68.95166 -161.359619 15.207764 -94.842285 -148.443115 -11.668457 -179.131348 -22.263184 -10.734863 -63.554199 -39.36792;
439, -141.51329 -18.395012 0. -167.029419 -400.629639 -614.886292 130.23938 400.711792 660.757935 -90.035294 -199.94664 -156.690948 104.568436 50.181534 20.997982 616.934265 210.234985 0. 197.370728 143.414551 285.496948 223.099243 231.323242 344.943573 -217.866959 -582.02478 -921.900696 -203.342331 -619.651794 -963.538574 42.376221 12.625488 0. 10.313477 -80.043213 -165.376953 14.9375 -88.760254 -125.047363 -15.615479 -185.783447 -39.368164 -13.405762 -61.536865 -36.621338;
440, -148.569 -19.546661 0. -168.081375 -408.868561 -641.807434 128.988052 401.108612 651.110718 -84.499908 -224.008484 -212.888397 109.8993 44.566502 13.781929 615.85907 210.15564 0. 196.569183 137.361328 241.688232 223.742096 237.530212 384.233521 -218.558899 -574.341187 -922.575562 -201.733734 -616.330505 -955.804504 40.649902 12.330078 0. 8.413574 -90.776367 -178.469971 16.246338 -78.920898 -109.599365 -15.313965 -186.303711 -56.097656 -12.290039 -61.50293 -41.819824;
441, -153.454926 -19.363079 0. -167.886963 -377.157623 -609.235535 129.160812 401.466339 0. -80.074142 -240.305267 -268.550598 114.194687 42.636604 12.544556 616.591919 210.271744 0. 196.830887 127.912216 201.850449 223.71257 240.035843 0. -219.616791 -565.14978 -915.878357 -201.847031 -615.342346 -961.349243 36.411865 10.479004 0. 5.550781 -76.552979 -176.720703 15.407227 -72.56543 0. -17.003418 -187.337158 -76.643311 -11.881104 -62.479492 -42.898926;
442, -154.4646 -20.19569 0. -168.636047 -361.847198 -586.554749 128.244659 401.277466 630.777283 -81.114517 -249.751205 -323.286926 113.140152 41.129162 8.198513 618.244202 210.158524 0. 196.21315 106.503372 152.593521 224.103867 241.88768 437.214478 -220.766586 -577.15448 -914.288879 -203.187271 -616.042419 -958.441284 31.928223 11.241455 0. 5.255127 -60.426514 -180.991943 17.227783 -58.292969 -77.837158 -13.037598 -154.351807 -89.525635 -6.592041 -62.094727 -44.165283;
443, -155.710693 -20.373489 0. -168.752228 -352.076599 -574.629822 128.005249 397.125641 614.070251 -79.779854 -257.908112 -386.581116 114.36557 36.769493 5.760212 613.820618 210.15361 0. 196.151108 95.069016 103.209381 224.156113 246.89003 452.627136 -218.138367 -579.025208 -933.428162 -199.8992 -611.961731 -957.710999 34.733887 11.109375 0. 3.857666 -64.935791 -199.295166 18.36084 -44.948975 -81.996338 -16.751709 -137.691162 -97.604736 -8.922119 -62.937744 -48.004883;
444, -153.961914 -19.661938 0. -168.050003 -359.825012 -576.688354 128.72612 396.716492 597.195923 -79.17215 -270.950928 -438.53833 114.892685 34.374138 5.483364 615.613159 210.17215 0. 196.758759 76.963287 39.095551 223.585541 251.812256 474.006775 -219.779739 -579.429199 -945.699036 -201.465836 -612.49231 -962.929749 35.214111 11.997803 0. 3.846191 -83.821045 -226.682373 20.149414 -34.392578 -66.744141 -16.94873 -122.587402 -102.897461 -7.464355 -65.158936 -47.42334;
445, -154.69397 -21.015995 0. -169.209808 -367.227356 -573.385986 127.177811 393.365356 583.747925 -81.396042 -282.557587 -474.694305 112.680984 31.164257 0.135723 616.499023 210.101959 0. 195.775482 50.731598 -21.812584 224.428467 252.965698 482.211273 -220.213745 -580.768372 -946.715332 -202.670334 -613.765259 -958.86377 32.434326 10.783203 0. 0.961426 -101.361816 -253.485352 20.604736 -30.595459 -75.128418 -18.405518 -102.205322 -111.622559 -7.743896 -63.781738 -52.19873;
446, -154.69397 -21.015995 0. -169.209808 -367.227356 -573.385986 127.177811 393.365356 583.747925 -81.396042 -282.557587 -474.694305 112.680984 31.164257 0.135723 616.499023 210.101959 0. 195.775482 50.731598 -21.812584 224.428467 252.965698 482.211273 -220.213745 -580.768372 -946.715332 -202.670334 -613.765259 -958.86377 32.434326 10.783203 0. 0.961426 -101.361816 -253.485352 20.604736 -30.595459 -75.128418 -18.405518 -102.205322 -111.622559 -7.743896 -63.781738 -52.19873;
447, -160.925568 -22.426437 0. -170.495804 -364.326782 -555.060059 125.642929 393.278107 577.780762 -78.383194 -291.227997 0. 115.439766 24.536461 -2.628395 615.28717 209.979263 0. 194.665543 23.965668 -77.156464 225.292953 255.142197 490.786133 -220.153625 -577.378357 0. -201.415985 -608.584229 -963.6745 28.05957 10.324707 0. 0.057861 -112.662842 -274.328857 20.591797 -27.620605 -67.50293 -17.324951 -87.362305 0. -4.479004 -71.739014 -52.422119;
448, -163.438843 -23.063606 0. -171.088074 -355.360504 -526.595825 124.960861 389.642029 574.248657 -76.161652 -297.727844 -514.322388 117.49855 23.851349 -4.866592 616.789185 209.940552 0. 194.155029 -2.540695 -118.483337 225.726074 256.719482 496.85556 -221.426483 -575.075562 -942.767456 -201.397675 -607.349121 -963.11377 28.195557 9.76709 0. -0.512207 -122.758789 -298.431885 20.046631 -25.226074 -60.806152 -18.266357 -81.734619 -123.069824 -4.837891 -76.282715 -53.620605;
449, -161.951141 -21.866169 0. -169.982254 -339.621918 -476.919983 126.249908 387.316986 571.606445 -74.2612 -300.694092 -524.925964 119.340286 20.587887 -5.255795 620.091675 210.056656 0. 195.126266 -26.593163 -157.727005 224.987015 254.995468 496.624451 -222.531616 -573.735962 -946.539124 -201.885681 -605.354004 -971.408264 27.904541 10.02002 0. -0.231934 -127.86792 -320.214111 20.272217 -25.484619 -66.518799 -16.998047 -79.098633 -123.572998 -3.553467 -81.837158 -51.419922;
450, -163.468781 -21.872059 0. -170.062332 -321.116211 -405.971497 126.318207 391.385315 570.262634 -74.951332 -302.951538 -527.091553 118.769966 20.876003 -6.020763 613.725525 210.062729 0. 195.056717 -39.849808 -176.041504 225.06871 266.080139 512.545166 -217.082642 -568.042358 -943.206726 -197.555176 -601.557556 -962.2229 25.917969 9.953857 0. 1.007812 -116.432861 -332.322998 18.899902 -28.00415 -65.429199 -15.939697 -74.913818 -123.024658 -2.531006 -79.605713 -54.813721;
451, -164.462769 -21.642227 0. -169.92131 -303.512848 -336.339447 126.636841 390.397949 569.284424 -73.519272 -301.007538 -523.866516 120.299057 18.904339 -6.088261 614.332397 210.088852 0. 195.165451 -46.694832 -178.537476 225.012283 265.532593 512.527771 -217.894257 -570.53125 -942.944214 -198.267899 -602.441895 -962.975708 25.116211 9.939697 0. 2.513184 -97.043701 -324.305176 17.366455 -26.542236 -64.117676 -14.175537 -64.665039 -120.199463 -2.474854 -73.886475 -54.049805;
452, -162.574799 -20.97863 0. -169.325867 -287.924042 -269.735718 127.368607 388.85788 565.208374 -74.363014 -301.141083 -521.405762 119.571472 20.164413 -3.607811 614.611267 210.208435 0. 195.693237 -44.733734 -164.531479 224.723633 268.227753 514.738403 -218.434586 -572.697998 -950.170288 -198.916229 -604.151367 -962.9646 27.037109 8.669189 0. 1.714111 -88.019043 -321.201904 15.624268 -31.820312 -66.904053 -16.72998 -58.230225 -117.106934 -7.016602 -75.333984 -55.710693;
453, -163.155655 -20.671032 0. -169.053558 -275.225983 -211.963348 127.711502 389.26004 559.986694 -73.153641 -296.750916 -514.728027 120.869995 21.135902 -0.924789 614.859375 210.244141 0. 195.930573 -44.005173 -153.833725 224.557709 274.003387 520.576294 -219.129135 -575.200928 -959.801147 -200.144684 -604.154602 -960.955566 25.297607 8.607666 0. 1.921631 -94.515869 -321.440918 15.293701 -32.608398 -81.688477 -14.471191 -58.457031 -113.746826 -5.374512 -80.071777 -56.480713;
454, -160.20253 -17.918793 0. -166.480789 -271.861328 -159.417007 130.643188 394.00592 564.526245 -71.419464 -289.013123 -498.234558 122.650337 23.285587 4.712646 617.379822 210.486343 0. 198.092422 -36.629135 -135.04509 222.880264 276.32312 524.742737 -221.648926 -581.793152 -961.47052 -202.928192 -606.53186 -961.951294 24.236816 8.450439 0. 2.172852 -87.993408 -299.759033 14.728027 -38.878418 -95.487549 -13.459961 -54.142578 -112.755859 -4.715088 -82.229248 -59.433594;
455, -160.20253 -17.918793 0. -166.480789 -271.861328 -159.417007 130.643188 394.00592 564.526245 -71.419464 -289.013123 -498.234558 122.650337 23.285587 4.712646 617.379822 210.486343 0. 198.092422 -36.629135 -135.04509 222.880264 276.32312 524.742737 -221.648926 -581.793152 -961.47052 -202.928192 -606.53186 -961.951294 24.236816 8.450439 0. 2.172852 -87.993408 -299.759033 14.728027 -38.878418 -95.487549 -13.459961 -54.142578 -112.755859 -4.715088 -82.229248 -59.433594;
456, -154.05986 -17.841747 0. -166.47113 -273.541016 -118.637924 130.787628 390.491119 553.833557 -78.197784 -283.508453 -488.714386 116.10672 21.26158 4.592915 611.687012 210.033615 0. 197.626389 -23.920776 -101.182022 222.440811 277.196411 528.120178 -216.497574 -582.814636 -958.67627 -200.287567 -604.828796 -960.810974 33.405762 15.013916 0. 10.984131 -82.716309 -266.173584 19.043701 -39.439941 -103.327148 -8.818848 -55.678467 -108.113281 -0.608398 -78.892334 -56.601074;
457, -156.932266 -19.001984 0. -167.575653 -282.807983 -83.101585 129.571686 384.46875 542.589111 -77.39109 -280.165131 -483.18161 117.001556 22.641802 6.382103 617.823303 209.363068 0. 196.291626 -15.817444 -71.432442 222.434509 264.745789 509.686462 -222.302109 -591.286255 -962.177734 -206.074692 -613.24939 -959.179077 50.945557 21.165527 0. 16.809326 -70.992676 -228.599854 25.521729 -31.286377 -105.18042 -11.590332 -47.283936 -101.009521 -6.31958 -68.189209 -52.169189;
